'#(1)header    (2)TM of best model    (3)fraction of residues with identical secondary structure assignment. The methods are seqdat2ss.py and pdb2ss.py    (4)(5)(6) fraction of C,H,E for seqdat2ss.py   (7)(8)( fraction of C,H,E for pdb2ss.py
#  1    2    3   4     5    6    7    8    9
2proA 0.29 0.80 0.33 0.49 0.18 0.44 0.39 0.17
1ss4A 0.36 0.71 0.52 0.19 0.29 0.59 0.15 0.27
1veaA 0.26 0.65 0.53 0.31 0.16 0.38 0.36 0.26
1kppA 0.42 0.81 0.55 0.25 0.20 0.48 0.25 0.27
1q7hA 0.29 0.66 0.47 0.22 0.31 0.72 0.16 0.12
1tu1A 0.35 0.74 0.49 0.23 0.28 0.35 0.19 0.45
1r14A 0.30 0.76 0.47 0.27 0.26 0.59 0.30 0.12
1o22A 0.21 0.54 0.47 0.42 0.11 0.56 0.11 0.33
1ri7A 0.31 0.82 0.34 0.42 0.25 0.50 0.32 0.18
1nrjA 0.30 0.78 0.50 0.38 0.12 0.51 0.31 0.18
1s3zA 0.51 0.80 0.32 0.35 0.33 0.50 0.29 0.20
1smbA 0.41 0.77 0.46 0.40 0.14 0.46 0.35 0.18
1vkbA 0.34 0.80 0.59 0.13 0.29 0.56 0.12 0.32
1jrkA 0.38 0.76 0.41 0.22 0.37 0.47 0.22 0.31
1uuhA 0.22 0.78 0.61 0.12 0.27 0.61 0.09 0.30
1v2bA 0.34 0.77 0.49 0.16 0.35 0.53 0.09 0.37
1jnrB 0.27 0.72 0.73 0.13 0.13 0.74 0.08 0.18
1q6wA 0.44 0.78 0.43 0.21 0.36 0.57 0.15 0.28
1udmA 0.38 0.75 0.42 0.28 0.30 0.54 0.26 0.19
1xfsA 0.52 0.71 0.40 0.26 0.34 0.54 0.26 0.19
1jj2Q 0.37 0.73 0.56 0.31 0.13 0.49 0.26 0.25
1qsmA 0.45 0.82 0.34 0.38 0.28 0.47 0.30 0.23
1rlhA 0.33 0.79 0.48 0.23 0.29 0.56 0.20 0.25
1v6fA 0.50 0.73 0.47 0.28 0.25 0.44 0.26 0.30
1on0A 0.38 0.76 0.28 0.46 0.26 0.47 0.38 0.15
1pzvA 0.47 0.88 0.47 0.33 0.20 0.55 0.31 0.14
1squA 0.45 0.84 0.41 0.35 0.24 0.35 0.34 0.32
1u69A 0.46 0.78 0.41 0.35 0.24 0.55 0.26 0.19
1v7oA 0.42 0.80 0.45 0.24 0.30 0.49 0.25 0.26
1pinA 0.32 0.75 0.57 0.31 0.12 0.65 0.20 0.15
1sh8A 0.34 0.85 0.38 0.29 0.33 0.45 0.27 0.28
1jj2V 0.34 0.84 0.49 0.36 0.16 0.64 0.31 0.05
1of5A 0.39 0.80 0.51 0.21 0.28 0.51 0.18 0.31
1sjyA 0.41 0.71 0.48 0.23 0.29 0.42 0.20 0.38
1jy8A 0.40 0.74 0.38 0.32 0.30 0.46 0.30 0.25
1jyhA 0.35 0.88 0.41 0.24 0.35 0.43 0.19 0.38
1q5fA 0.25 0.76 0.57 0.24 0.19 0.54 0.28 0.19
1qmyA 0.33 0.68 0.55 0.22 0.23 0.60 0.19 0.21
1mk4A 0.42 0.76 0.40 0.34 0.25 0.48 0.28 0.24
1odhA 0.28 0.82 0.65 0.13 0.22 0.66 0.11 0.24
1rylA 0.34 0.71 0.37 0.60 0.03 0.45 0.42 0.13
1vhh_ 0.40 0.79 0.62 0.20 0.18 0.65 0.22 0.13
1mw5A 0.21 0.59 0.43 0.48 0.09 0.45 0.43 0.12
1jvwA 0.32 0.82 0.53 0.21 0.26 0.55 0.26 0.19
1ryaA 0.30 0.76 0.49 0.23 0.28 0.54 0.17 0.28
1m5xA 0.34 0.76 0.31 0.43 0.26 0.37 0.47 0.16
1vhsA 0.32 0.67 0.36 0.39 0.25 0.59 0.24 0.17
1vjfA 0.36 0.81 0.48 0.27 0.25 0.61 0.19 0.19
1pbuA 0.40 0.80 0.52 0.28 0.20 0.54 0.30 0.17
1std_ 0.27 0.52 0.43 0.40 0.18 0.45 0.27 0.28
1lg7A 0.34 0.77 0.48 0.29 0.23 0.48 0.23 0.29
1q40A 0.28 0.70 0.45 0.29 0.26 0.59 0.18 0.23
1lckA 0.41 0.86 0.65 0.11 0.24 0.62 0.10 0.29
1wlfA 0.26 0.74 0.40 0.18 0.43 0.52 0.15 0.33
1jtgB 0.24 0.71 0.75 0.06 0.19 0.67 0.12 0.21
1s21A 0.24 0.61 0.45 0.33 0.22 0.57 0.16 0.27
1s3lA 0.34 0.81 0.42 0.23 0.35 0.52 0.22 0.26
1t5yA 0.28 0.65 0.48 0.23 0.28 0.63 0.23 0.14
1v8cA 0.26 0.69 0.46 0.41 0.13 0.47 0.27 0.27
1v8cA 0.26 0.69 0.46 0.41 0.13 0.47 0.27 0.27
1l3aA 0.28 0.75 0.48 0.19 0.33 0.39 0.17 0.43
1tiqA 0.46 0.69 0.33 0.44 0.23 0.55 0.29 0.16
1k8kF 0.33 0.81 0.35 0.45 0.20 0.46 0.43 0.12
1ohtA 0.42 0.80 0.59 0.25 0.16 0.74 0.15 0.11
1kcgC 0.34 0.75 0.42 0.38 0.20 0.44 0.35 0.21
1l8jA 0.33 0.75 0.39 0.34 0.27 0.41 0.33 0.26
1nqyA 0.34 0.72 0.51 0.15 0.34 0.49 0.19 0.32
1mkaA 0.45 0.74 0.47 0.14 0.39 0.59 0.18 0.23
1oqvA 0.32 0.76 0.51 0.39 0.11 0.60 0.27 0.13
1q27A 0.42 0.71 0.49 0.23 0.28 0.59 0.19 0.22
1td5A 0.44 0.78 0.38 0.40 0.22 0.54 0.32 0.13
1u8sA 0.32 0.81 0.33 0.30 0.36 0.36 0.29 0.35
1u8sA 0.32 0.81 0.33 0.30 0.36 0.36 0.29 0.35
1nslA 0.36 0.75 0.30 0.39 0.31 0.52 0.29 0.18
1u3eM 0.24 0.74 0.49 0.22 0.29 0.55 0.22 0.22
1u3eM 0.24 0.74 0.49 0.22 0.29 0.55 0.22 0.22
1jymA 0.25 0.63 0.48 0.22 0.30 0.55 0.23 0.23
1m44A 0.32 0.73 0.42 0.28 0.30 0.54 0.22 0.24
1uliB 0.38 0.82 0.42 0.21 0.37 0.53 0.19 0.29
1viuA 0.30 0.79 0.38 0.19 0.43 0.51 0.17 0.32
1lmhA 0.32 0.62 0.52 0.18 0.30 0.63 0.18 0.19
1pvmA 0.33 0.72 0.47 0.33 0.20 0.64 0.24 0.12
1pvmA 0.33 0.72 0.47 0.33 0.20 0.64 0.24 0.12
1qu6A 0.30 0.87 0.49 0.31 0.21 0.48 0.30 0.22
1qu6A 0.30 0.87 0.49 0.31 0.21 0.48 0.30 0.22
1vhgA 0.30 0.71 0.43 0.20 0.37 0.58 0.15 0.28
1jkgB 0.30 0.81 0.50 0.26 0.24 0.52 0.25 0.23
1k4nA 0.31 0.74 0.46 0.32 0.22 0.53 0.26 0.21
1rhyA 0.36 0.86 0.32 0.35 0.33 0.37 0.32 0.31
1rhyA 0.36 0.86 0.32 0.35 0.33 0.37 0.32 0.31
1u4hA 0.45 0.76 0.34 0.48 0.18 0.49 0.39 0.13
1p32A 0.30 0.89 0.40 0.35 0.25 0.46 0.34 0.21
1rr9A 0.36 0.84 0.36 0.37 0.27 0.43 0.29 0.29
1su1A 0.40 0.79 0.44 0.24 0.32 0.61 0.14 0.25
1s7hA 0.32 0.76 0.45 0.36 0.19 0.41 0.31 0.28
1vz0A 0.29 0.84 0.37 0.56 0.07 0.39 0.52 0.09
1mk1A 0.31 0.83 0.45 0.20 0.35 0.51 0.19 0.30
1ukfA 0.39 0.84 0.44 0.37 0.19 0.45 0.38 0.16
1lm5A 0.29 0.85 0.51 0.39 0.10 0.61 0.37 0.03
1tljA 0.29 0.84 0.37 0.42 0.21 0.46 0.40 0.14
1tuaA 0.29 0.86 0.38 0.47 0.15 0.38 0.48 0.14
1tuaA 0.29 0.86 0.38 0.47 0.15 0.38 0.48 0.14
1qcsA 0.28 0.73 0.48 0.10 0.42 0.65 0.07 0.28
1vjnA 0.34 0.72 0.51 0.13 0.36 0.64 0.10 0.26
1pp0A 0.27 0.67 0.32 0.30 0.38 0.46 0.26 0.28
1k4jA 0.38 0.69 0.49 0.32 0.19 0.53 0.28 0.18
1m55A 0.32 0.73 0.48 0.37 0.15 0.45 0.37 0.18
1ndoB 0.34 0.79 0.46 0.20 0.34 0.51 0.23 0.26
1jj2L 0.27 0.81 0.62 0.23 0.15 0.61 0.29 0.10
1m4vA 0.30 0.79 0.51 0.15 0.34 0.52 0.16 0.32
1ro5A 0.31 0.76 0.42 0.31 0.27 0.55 0.26 0.19
1ocyA 0.22 0.75 0.78 0.09 0.14 0.78 0.06 0.16
1qm9A 0.25 0.78 0.53 0.21 0.26 0.59 0.19 0.22
1qm9A 0.25 0.78 0.53 0.21 0.26 0.59 0.19 0.22
1rypK 0.37 0.86 0.41 0.33 0.25 0.46 0.32 0.22
1jssA 0.37 0.85 0.41 0.21 0.39 0.49 0.21 0.31
1k7jA 0.30 0.80 0.50 0.29 0.22 0.67 0.20 0.14
1kq4A 0.28 0.77 0.33 0.49 0.19 0.45 0.40 0.15
